module,debug_id,debug_filename,url,size,compressed_size
libxul.so,9661D20118D52EE69262B9A1E65E63E70,libxul.so.sym,https://symbols.mozilla.org/libxul.so/9661D20118D52EE69262B9A1E65E63E70/libxul.so.sym,239455427,39445396
libxul.so,9D42608A3A92949F2896A2F6E21AD4A70,libxul.so.sym,https://symbols.mozilla.org/libxul.so/9D42608A3A92949F2896A2F6E21AD4A70/libxul.so.sym,190043991,30958446
libxul.so,72807EBD3CE5DCC54C2DF6054AED49970,libxul.so.sym,https://symbols.mozilla.org/libxul.so/72807EBD3CE5DCC54C2DF6054AED49970/libxul.so.sym,239446117,39449127
libxul.so,8BCDF3EA5EDE6997812F6BAA5545952F0,libxul.so.sym,https://symbols.mozilla.org/libxul.so/8BCDF3EA5EDE6997812F6BAA5545952F0/libxul.so.sym,127816644,22095733
libxul.so,C29904099F3BCC412B90986483020CA50,libxul.so.sym,https://symbols.mozilla.org/libxul.so/C29904099F3BCC412B90986483020CA50/libxul.so.sym,181243750,28930100
libxul.so,6FEE8EE10AAAB2D85DCEA2B59227D0440,libxul.so.sym,https://symbols.mozilla.org/libxul.so/6FEE8EE10AAAB2D85DCEA2B59227D0440/libxul.so.sym,262969625,42644935
libxul.so,DAC6B1993BE3C40F00000000000000000,libxul.so.sym,https://symbols.mozilla.org/libxul.so/DAC6B1993BE3C40F00000000000000000/libxul.so.sym,140004469,23272700
libxul.so,21AA5D31E5110140243AD003E40C5E420,libxul.so.sym,https://symbols.mozilla.org/libxul.so/21AA5D31E5110140243AD003E40C5E420/libxul.so.sym,190146802,30969837
libxul.so,5C679B52EB06791B67D4ED6E6B2CD9EF0,libxul.so.sym,https://symbols.mozilla.org/libxul.so/5C679B52EB06791B67D4ED6E6B2CD9EF0/libxul.so.sym,167423760,27624049
libxul.so,D5946EA4BDECB3DC9F71E62E988CE5560,libxul.so.sym,https://symbols.mozilla.org/libxul.so/D5946EA4BDECB3DC9F71E62E988CE5560/libxul.so.sym,165748034,26992523
libxul.so,FDA58267B72014F994796796DDCFF8310,libxul.so.sym,https://symbols.mozilla.org/libxul.so/FDA58267B72014F994796796DDCFF8310/libxul.so.sym,214376595,35193776
libxul.so,18884B821345F0AD9AEB5CE52EF7EA250,libxul.so.sym,https://symbols.mozilla.org/libxul.so/18884B821345F0AD9AEB5CE52EF7EA250/libxul.so.sym,239425696,39448598
libxul.so,0731DB152CB2BDC989AFC5B1980AAED10,libxul.so.sym,https://symbols.mozilla.org/libxul.so/0731DB152CB2BDC989AFC5B1980AAED10/libxul.so.sym,813465833,105944680
libxul.so,667A93A258DE6C9700000000000000000,libxul.so.sym,https://symbols.mozilla.org/libxul.so/667A93A258DE6C9700000000000000000/libxul.so.sym,120338120,22718923
libxul.so,D3F356DD5E41F71E00000000000000000,libxul.so.sym,https://symbols.mozilla.org/libxul.so/D3F356DD5E41F71E00000000000000000/libxul.so.sym,140004469,23272725
libxul.so,A7DFE0053C8773F089832B5F0F8A51E90,libxul.so.sym,https://symbols.mozilla.org/libxul.so/A7DFE0053C8773F089832B5F0F8A51E90/libxul.so.sym,190055121,30957321
libxul.so,4E8F4A9CA8C1DE8EB2BC1B1A4F409E440,libxul.so.sym,https://symbols.mozilla.org/libxul.so/4E8F4A9CA8C1DE8EB2BC1B1A4F409E440/libxul.so.sym,262969449,42644428
libxul.so,D62EA71659F55B1EF79EBB170E33630E0,libxul.so.sym,https://symbols.mozilla.org/libxul.so/D62EA71659F55B1EF79EBB170E33630E0/libxul.so.sym,270074257,44263823
libxul.so,7C14A37C80D3FA8E53C8CE6AA4CEC97D0,libxul.so.sym,https://symbols.mozilla.org/libxul.so/7C14A37C80D3FA8E53C8CE6AA4CEC97D0/libxul.so.sym,313067232,45353726
libxul.so,3B1DDA86EB42F3799150FA4A75B2EF0F0,libxul.so.sym,https://symbols.mozilla.org/libxul.so/3B1DDA86EB42F3799150FA4A75B2EF0F0/libxul.so.sym,134072295,22522255
libxul.so,1ED7CACD3C8732075F49C027FB6D396F0,libxul.so.sym,https://symbols.mozilla.org/libxul.so/1ED7CACD3C8732075F49C027FB6D396F0/libxul.so.sym,207495485,33387657
libxul.so,F16358445B0DA400FBF61927FDB93A7B0,libxul.so.sym,https://symbols.mozilla.org/libxul.so/F16358445B0DA400FBF61927FDB93A7B0/libxul.so.sym,207472562,33402019
libxul.so,C0F562B1A0ADC40C59E598A0B09721AB0,libxul.so.sym,https://symbols.mozilla.org/libxul.so/C0F562B1A0ADC40C59E598A0B09721AB0/libxul.so.sym,265702919,41601527
libxul.so,F75DD8D954E84877FC9FF0CE8732475B0,libxul.so.sym,https://symbols.mozilla.org/libxul.so/F75DD8D954E84877FC9FF0CE8732475B0/libxul.so.sym,738883380,98576276
libxul.so,33528CA2270B0E3DCA2DF1FB5E0419160,libxul.so.sym,https://symbols.mozilla.org/libxul.so/33528CA2270B0E3DCA2DF1FB5E0419160/libxul.so.sym,134078840,22522828
libxul.so,0996C3404C766B8F924117E8E8A0518A0,libxul.so.sym,https://symbols.mozilla.org/libxul.so/0996C3404C766B8F924117E8E8A0518A0/libxul.so.sym,162731960,27433874
libxul.so,7F82BB63E414FB4A4A021EB5279D79DB0,libxul.so.sym,https://symbols.mozilla.org/libxul.so/7F82BB63E414FB4A4A021EB5279D79DB0/libxul.so.sym,245955612,40956483
libxul.so,70A206CB16AD03D166D1ADC50C4836340,libxul.so.sym,https://symbols.mozilla.org/libxul.so/70A206CB16AD03D166D1ADC50C4836340/libxul.so.sym,196440507,32662803
libxul.so,1F41EA615FE9B98D0D84F4866E1DAE910,libxul.so.sym,https://symbols.mozilla.org/libxul.so/1F41EA615FE9B98D0D84F4866E1DAE910/libxul.so.sym,738919962,98583831
libxul.so,C63F4E100575EE238AEAECAB988106E90,libxul.so.sym,https://symbols.mozilla.org/libxul.so/C63F4E100575EE238AEAECAB988106E90/libxul.so.sym,262969625,42644966
libxul.so,7C53662CEE58885211AE83BEA32230310,libxul.so.sym,https://symbols.mozilla.org/libxul.so/7C53662CEE58885211AE83BEA32230310/libxul.so.sym,262969625,42644921
libxul.so,0D9C720FC2E5966B17FEA371EE88204A0,libxul.so.sym,https://symbols.mozilla.org/libxul.so/0D9C720FC2E5966B17FEA371EE88204A0/libxul.so.sym,262964773,42643060
libxul.so,6230F51D81A3F3FACADFFFBF856D0E900,libxul.so.sym,https://symbols.mozilla.org/libxul.so/6230F51D81A3F3FACADFFFBF856D0E900/libxul.so.sym,320678966,48058061
libxul.so,F0F0EE3181C392702C50DF2116198DE50,libxul.so.sym,https://symbols.mozilla.org/libxul.so/F0F0EE3181C392702C50DF2116198DE50/libxul.so.sym,294432898,44983639
libxul.so,5C5350698CE598B374DF97D3B18B3DA30,libxul.so.sym,https://symbols.mozilla.org/libxul.so/5C5350698CE598B374DF97D3B18B3DA30/libxul.so.sym,127839217,22095984
libxul.so,DA3C8EFF8904D3324A43A55927D23B780,libxul.so.sym,https://symbols.mozilla.org/libxul.so/DA3C8EFF8904D3324A43A55927D23B780/libxul.so.sym,190160098,30971656
libxul.so,7DCB02763E12873CC5BAC48496D34D1C0,libxul.so.sym,https://symbols.mozilla.org/libxul.so/7DCB02763E12873CC5BAC48496D34D1C0/libxul.so.sym,262979691,42645538
libxul.so,D48F4EE2A620260B1108A32893771D7D0,libxul.so.sym,https://symbols.mozilla.org/libxul.so/D48F4EE2A620260B1108A32893771D7D0/libxul.so.sym,206092474,34240685
libxul.so,5CD7684BE122560072B36D4C835D847B0,libxul.so.sym,https://symbols.mozilla.org/libxul.so/5CD7684BE122560072B36D4C835D847B0/libxul.so.sym,245971498,40957340
libxul.so,9CD99FEE593F45F06B4FE28C833CC8F20,libxul.so.sym,https://symbols.mozilla.org/libxul.so/9CD99FEE593F45F06B4FE28C833CC8F20/libxul.so.sym,190070046,30962181
libxul.so,E8A3BBE84C5F41C5CD902722F5B1EF5F0,libxul.so.sym,https://symbols.mozilla.org/libxul.so/E8A3BBE84C5F41C5CD902722F5B1EF5F0/libxul.so.sym,165732732,26987159
libxul.so,F0824DE5775558A13B651BE147BDBA190,libxul.so.sym,https://symbols.mozilla.org/libxul.so/F0824DE5775558A13B651BE147BDBA190/libxul.so.sym,127732550,22077091
libxul.so,8AF345FBC0DF8D4C0A03EFE5F9F070750,libxul.so.sym,https://symbols.mozilla.org/libxul.so/8AF345FBC0DF8D4C0A03EFE5F9F070750/libxul.so.sym,200308821,32619427
libxul.so,E165B051B3149A49E2052B1AF1794A320,libxul.so.sym,https://symbols.mozilla.org/libxul.so/E165B051B3149A49E2052B1AF1794A320/libxul.so.sym,207582550,33407472
libxul.so,B65ECD674C280669495981CB41E374D00,libxul.so.sym,https://symbols.mozilla.org/libxul.so/B65ECD674C280669495981CB41E374D00/libxul.so.sym,738923999,98581546
libxul.so,238E1A0BC349337D7A4D78D424337C590,libxul.so.sym,https://symbols.mozilla.org/libxul.so/238E1A0BC349337D7A4D78D424337C590/libxul.so.sym,206092675,34240140
libxul.so,D29C2AB54D31A7820B5501D6C07394EC0,libxul.so.sym,https://symbols.mozilla.org/libxul.so/D29C2AB54D31A7820B5501D6C07394EC0/libxul.so.sym,262969625,42644908
libxul.so,479631366F2B14ABC1A6F192B0F3F96F0,libxul.so.sym,https://symbols.mozilla.org/libxul.so/479631366F2B14ABC1A6F192B0F3F96F0/libxul.so.sym,270062327,44261810
libxul.so,863F3B627916D889DC594EA626B13B890,libxul.so.sym,https://symbols.mozilla.org/libxul.so/863F3B627916D889DC594EA626B13B890/libxul.so.sym,239522163,39449768
libxul.so,58E05F774227A5045D6E5DF257DD2EBC0,libxul.so.sym,https://symbols.mozilla.org/libxul.so/58E05F774227A5045D6E5DF257DD2EBC0/libxul.so.sym,190181130,30973418
libxul.so,0A535A244206FD29F3D8AF50256C950F0,libxul.so.sym,https://symbols.mozilla.org/libxul.so/0A535A244206FD29F3D8AF50256C950F0/libxul.so.sym,206102273,34239626
libxul.so,E2D0E99B8F92C4FFFB950985E7D6A2350,libxul.so.sym,https://symbols.mozilla.org/libxul.so/E2D0E99B8F92C4FFFB950985E7D6A2350/libxul.so.sym,167105110,27385464
